"Time","Cam Hue (N3 - NZ)","Cam Sat (N3 - NZ)","Cam Val (N3 - NZ)","Air Hum (N3 - NZ)","Air Temp (N3 - NZ)","Soil Hum (N3 - NZ)","Soil Temp (N3 - NZ)","Soil Nit (N3 - NZ)","Soil Pho (N3 - NZ)","Soil Pot (N3 - NZ)","Soil pH (N3 - NZ)","Soil EC (N3 - NZ)"
1720518600000,7,4,3,38.28,23.4,22.7,16,57,23.4,114,0.4,208
1720519200000,7,4,3,38.19,23.34,22.8,15.9,57,23.34,114,0.4,208
1720519800000,7,4,3,38.21,23.3,22.8,15.8,57,23.3,114,0.4,208
1720520400000,7,4,3,38.3,23.29,22.8,15.8,57,23.29,114,0.4,208
1720521000000,7,4,3,38.21,23.27,22.8,15.7,57,23.27,113,0.4,207
1720521600000,7,4,3,38.21,23.15,22.7,15.6,57,23.15,113,0.4,207
1720522200000,7,4,3,38.14,23.1,22.8,15.6,57,23.1,113,0.4,207
1720522800000,7,4,3,38.09,23,22.8,15.5,57,23,113,0.4,207
1720523400000,7,4,3,37.9,22.9,22.8,15.4,57,22.9,113,0.4,207
1720524000000,7,4,3,37.86,22.7,22.8,15.3,56,22.7,113,0.4,206
1720524600000,7,4,3,37.81,22.56,22.8,15.2,56,22.56,113,0.4,206
1720525200000,7,4,3,37.82,22.5,22.6,15.1,56,22.5,113,0.4,206
1720525800000,7,4,3,37.93,22.44,22.7,15,56,22.44,112,0.4,205
1720526400000,7,4,3,37.9,22.45,22.8,14.8,56,22.45,112,0.4,205
1720527000000,7,4,3,37.82,22.44,22.9,14.8,56,22.44,112,0.4,205
1720527600000,7,4,3,37.76,22.3,22.8,14.7,56,22.3,112,0.4,205
1720528200000,7,4,3,37.81,22.24,22.7,14.6,56,22.24,112,0.4,205
1720528800000,7,4,3,37.72,22.18,22.8,14.6,55,22.18,112,0.4,204
1720529400000,7,4,3,37.74,22.14,22.8,14.5,55,22.14,112,0.4,204
1720530000000,7,4,3,37.73,22.04,22.8,14.4,55,22.04,112,0.4,204
1720530600000,7,4,3,37.71,21.96,22.7,14.4,55,21.96,112,0.4,204
1720531200000,7,4,3,37.73,21.94,22.8,14.3,55,21.94,112,0.4,204
1720531800000,7,4,3,37.76,21.92,22.9,14.2,55,21.92,111,0.3,203
1720532400000,7,4,3,37.68,21.83,22.9,14.2,55,21.83,111,0.3,203
1720533000000,7,4,3,37.69,21.74,22.8,14.1,55,21.74,111,0.3,203
1720533600000,7,4,3,37.63,21.7,22.8,14,55,21.7,111,0.3,203
1720534200000,7,4,3,37.59,21.67,22.8,14,55,21.67,111,0.3,203
1720534800000,7,4,3,37.54,21.58,22.8,13.9,54,21.58,111,0.3,202
1720535400000,7,4,3,37.51,21.58,23,13.9,54,21.58,111,0.3,202
1720536000000,7,4,3,37.34,21.56,22.8,13.8,54,21.56,111,0.3,202
1720536600000,7,4,3,37.32,21.4,22.8,13.7,54,21.4,111,0.3,202
1720537200000,7,4,3,37.32,21.26,22.8,13.7,54,21.26,111,0.3,202
1720537800000,7,4,3,37.4,21.16,22.9,13.6,54,21.16,111,0.3,202
1720538400000,7,4,3,37.39,21.06,22.8,13.5,54,21.06,110,0.3,201
1720539000000,7,4,3,37.33,21.08,22.8,13.5,54,21.08,110,0.3,201
1720539600000,7,4,3,37.13,21.04,22.8,13.4,54,21.04,110,0.3,201
1720540200000,7,4,3,37.11,20.96,22.8,13.3,54,20.96,110,0.3,201
1720540800000,7,4,3,37.08,20.9,22.8,13.3,54,20.9,110,0.3,201
1720541400000,7,4,3,37.02,20.8,22.8,13.2,53,20.8,110,0.3,200
1720542000000,7,4,3,37.03,20.74,22.9,13.2,53,20.74,110,0.3,200
1720542600000,7,4,3,37.12,20.69,22.8,13.2,53,20.69,110,0.3,200
1720543200000,7,4,3,37.02,20.64,22.9,13.1,53,20.64,110,0.3,200
1720543800000,7,4,3,36.99,20.57,22.8,13,53,20.57,110,0.3,200
1720544400000,7,4,3,36.96,20.51,22.7,13,53,20.51,110,0.3,200
1720545000000,7,4,3,36.94,20.45,22.9,12.9,53,20.45,109,0.3,199
1720545600000,7,4,3,36.89,20.4,22.8,12.8,53,20.4,109,0.3,199
1720546200000,7,4,3,37.02,20.34,22.9,12.8,53,20.34,109,0.3,199
1720546800000,,,,,,,,,,,,
1720547400000,7,4,3,37.05,20.37,22.8,12.8,53,20.37,109,0.3,199
1720548000000,7,4,3,37.01,20.34,22.9,12.7,53,20.34,109,0.3,199
1720548600000,7,4,3,37.03,20.36,22.8,12.7,53,20.36,109,0.3,199
1720549200000,7,4,3,37.12,20.41,22.9,12.7,53,20.41,109,0.3,199
1720549800000,7,4,3,37.15,20.45,22.8,12.6,53,20.45,109,0.3,199
1720550400000,7,4,3,37.12,20.43,22.9,12.6,53,20.43,109,0.3,199
1720551000000,7,4,3,37.07,20.39,22.8,12.6,52,20.39,108,0.2,198
1720551600000,7,4,3,37.13,20.34,22.8,12.6,52,20.34,108,0.2,198
1720552200000,7,4,3,37.07,20.34,22.8,12.6,52,20.34,108,0.2,198
1720552800000,7,4,3,37.09,20.3,22.8,12.5,52,20.3,108,0.2,198
1720553400000,7,4,3,36.97,20.26,22.9,12.5,52,20.26,108,0.2,198
1720554000000,7,4,3,36.85,20.13,22.8,12.5,52,20.13,108,0.2,198
1720554600000,7,4,3,37.04,20.46,22.8,12.5,52,20.46,108,0.2,198
1720555200000,7,4,3,37.02,21.19,22.8,12.6,52,21.19,108,0.2,198
1720555800000,7,4,3,37.02,21.79,22.9,12.8,53,21.79,109,0.3,199
1720556400000,7,4,3,36.97,22.25,22.8,13,53,22.25,109,0.3,199
1720557000000,7,4,3,37.02,22.61,22.8,13.1,53,22.61,109,0.3,199
1720557600000,7,4,3,36.88,22.87,22.7,13.3,53,22.87,110,0.3,200
1720558200000,7,4,3,36.84,23.08,23.1,13.5,53,23.08,110,0.3,200
1720558800000,7,4,3,37.32,23.26,23.3,14.1,56,23.26,113,0.4,206
1720559400000,7,4,3,37.81,23.35,23.3,14.5,56,23.35,113,0.4,206
1720560000000,7,4,3,37.96,23.23,23.3,14.7,56,23.23,113,0.4,206
1720560600000,7,4,3,38.07,23.28,23.3,14.8,56,23.28,113,0.4,206
1720561200000,7,4,3,38.17,23.44,23.3,14.9,56,23.44,113,0.4,206
1720561800000,7,4,3,38.11,23.6,23.3,15,56,23.6,113,0.4,206
1720562400000,7,4,3,38.01,23.67,23.1,15,57,23.67,113,0.4,207
1720563000000,7,4,3,38.15,23.84,23.5,15.1,57,23.84,113,0.4,207
1720563600000,7,4,3,38.14,24.02,23.2,15.2,57,24.02,113,0.4,207
1720564200000,7,4,3,37.93,24.41,23.3,15.3,57,24.41,113,0.4,207
1720564800000,7,4,3,37.84,24.8,23.2,15.4,57,24.8,113,0.4,207
1720565400000,7,4,3,37.81,25.17,23.2,15.6,57,25.17,114,0.4,208
1720566000000,7,4,3,37.83,25.51,23.2,15.7,57,25.51,114,0.4,208
1720566600000,7,4,3,37.83,25.76,23.2,15.9,57,25.76,114,0.4,208
1720567200000,7,4,3,37.79,26.01,23.3,16,58,26.01,114,0.5,209
1720567800000,7,4,3,37.8,26.21,23.1,16.2,58,26.21,114,0.5,209
1720568400000,7,4,3,37.77,26.44,23.2,16.3,58,26.44,115,0.5,210
1720569000000,7,4,3,37.74,26.6,23.2,16.5,58,26.6,115,0.5,210
1720569600000,7,4,3,37.69,26.77,23.2,16.6,58,26.77,115,0.5,210
1720570200000,7,4,3,37.68,26.92,23.2,16.8,59,26.92,116,0.5,211
1720570800000,7,4,3,37.54,27.06,23.2,16.9,59,27.06,116,0.5,211
1720571400000,7,4,3,37.84,27.24,23.2,17.1,59,27.24,116,0.5,212
1720572000000,7,4,3,37.81,27.45,23.3,17.2,59,27.45,116,0.5,212
1720572600000,7,4,3,37.93,27.57,23.1,17.3,59,27.57,117,0.6,213
1720573200000,7,4,3,38.01,27.68,23.2,17.5,59,27.68,117,0.6,213
1720573800000,7,4,3,38.01,27.8,23,17.7,60,27.8,117,0.6,214
1720574400000,7,4,3,38.12,27.93,23.2,17.9,60,27.93,117,0.6,214
1720575000000,7,4,3,38.13,28.06,23.2,18,60,28.06,118,0.6,215
1720575600000,7,4,3,38.25,28.18,23.1,18.2,60,28.18,118,0.6,215
1720576200000,7,4,3,38.33,28.3,23.2,18.3,60,28.3,118,0.6,215
1720576800000,7,4,3,38.23,28.38,23.3,18.4,61,28.38,118,0.6,216
1720577400000,7,4,3,38.08,28.51,23.2,18.5,61,28.51,118,0.6,216
1720578000000,7,4,3,37.87,28.57,23.3,18.6,61,28.57,118,0.6,216
1720578600000,7,4,3,37.61,28.58,23.3,18.6,61,28.58,118,0.6,216
1720579200000,7,4,3,37.64,28.42,23.1,18.7,61,28.42,118,0.6,216
1720579800000,7,4,3,37.7,28.41,23.1,18.7,61,28.41,118,0.6,216
1720580400000,7,4,3,37.62,28.42,23,18.8,61,28.42,118,0.6,216
1720581000000,7,4,3,37.56,28.41,23.3,18.8,61,28.41,118,0.6,216
1720581600000,7,4,3,37.49,28.4,23.2,18.9,61,28.4,118,0.6,216
1720582200000,7,4,3,37.46,28.38,23.2,18.9,61,28.38,118,0.6,216
1720582800000,7,4,3,37.39,28.42,23.1,19,61,28.42,118,0.6,216
1720583400000,7,4,3,37.31,28.4,23,19,61,28.4,118,0.6,216
1720584000000,7,4,3,37.32,28.38,23.1,19,61,28.38,118,0.6,216
1720584600000,7,4,3,37.21,28.4,23.1,19.1,61,28.4,119,0.6,217
1720585200000,7,4,3,37.13,28.42,23.1,19.1,61,28.42,119,0.6,217
1720585800000,7,4,3,37.07,28.38,23.2,19.2,61,28.38,119,0.6,217
1720586400000,7,4,3,37.03,28.36,23.1,19.2,61,28.36,119,0.6,217
1720587000000,7,4,3,36.93,28.3,23.1,19.2,61,28.3,119,0.6,217
1720587600000,7,4,3,36.76,28.18,23.1,19.1,61,28.18,119,0.6,217
1720588200000,7,4,3,36.62,28.01,23.1,19.1,61,28.01,118,0.6,216
1720588800000,7,4,3,36.43,27.76,23.2,19.1,61,27.76,118,0.6,216
1720589400000,7,4,3,36.14,27.51,23.1,19,61,27.51,118,0.6,216
1720590000000,7,4,3,36.32,27.19,23,18.8,61,27.19,118,0.6,216
1720590600000,7,4,3,36.4,26.78,23.1,18.7,60,26.78,118,0.6,215
1720591200000,7,4,3,36.25,26.36,23.2,18.6,60,26.36,118,0.6,215
1720591800000,7,4,3,36.33,26.03,22.9,18.4,60,26.03,118,0.6,215
1720592400000,7,4,3,36.35,25.77,23,18.2,60,25.77,117,0.6,214
1720593000000,7,4,3,36.33,25.55,23.1,18.1,60,25.55,117,0.6,214
1720593600000,7,4,3,36.36,25.39,23.1,18,59,25.39,117,0.6,213
1720594200000,7,4,3,36.38,25.29,23.1,17.8,59,25.29,117,0.6,213
1720594800000,7,4,3,36.36,25.19,23.1,17.7,59,25.19,117,0.6,213
1720595400000,7,4,3,36.36,25.03,23.1,17.6,59,25.03,116,0.5,212
1720596000000,7,4,3,36.48,24.86,23.1,17.5,59,24.86,116,0.5,212
1720596600000,7,4,3,36.49,24.75,23.3,17.3,59,24.75,116,0.5,212
1720597200000,7,4,3,36.63,24.65,23.1,17.2,59,24.65,116,0.5,212
1720597800000,7,4,3,36.54,24.57,23.1,17.1,59,24.57,116,0.5,211
1720598400000,7,4,3,36.75,24.49,23.2,17.1,59,24.49,116,0.5,211
1720599000000,7,4,3,36.84,24.46,23.1,16.9,59,24.46,116,0.5,211
1720599600000,7,4,3,36.75,24.3,23.2,16.8,58,24.3,115,0.5,210
1720600200000,7,4,3,36.71,24.16,23.1,16.7,58,24.16,115,0.5,210
1720600800000,7,4,3,36.76,24.05,23.1,16.6,58,24.05,115,0.5,210
1720601400000,7,4,3,36.73,23.97,23.2,16.6,58,23.97,115,0.5,210
1720602000000,7,4,3,36.79,23.86,23.1,16.5,58,23.86,114,0.5,209
1720602600000,7,4,3,36.75,23.82,23.1,16.3,58,23.82,114,0.5,209
1720603200000,7,4,3,36.88,23.74,23.1,16.2,58,23.74,114,0.5,209
1720603800000,7,4,3,36.94,23.67,23.1,16.2,58,23.67,114,0.5,209
1720604400000,7,4,3,36.96,23.65,23.1,16.1,57,23.65,114,0.4,208
1720605000000,7,4,3,36.87,23.57,23.1,16,57,23.57,114,0.4,208
1720605600000,7,4,3,36.82,23.48,23.1,15.9,57,23.48,114,0.4,208
1720606200000,7,4,3,36.72,23.37,23.1,15.8,57,23.37,114,0.4,208
1720606800000,7,4,3,36.61,23.23,23.1,15.7,57,23.23,113,0.4,207
1720607400000,7,4,3,36.74,23.12,23.2,15.6,57,23.12,113,0.4,207
1720608000000,7,4,3,36.75,23.07,23.1,15.6,57,23.07,113,0.4,207
1720608600000,7,4,3,36.72,23,23.1,15.5,56,23,113,0.4,206
1720609200000,7,4,3,36.74,22.98,23.1,15.4,56,22.98,113,0.4,206
1720609800000,7,4,3,36.76,22.93,23.1,15.3,56,22.93,113,0.4,206
1720610400000,7,4,3,36.81,22.9,23.1,15.2,56,22.9,113,0.4,206
1720611000000,7,4,3,36.78,22.85,23.1,15.2,56,22.85,113,0.4,206
1720611600000,7,4,3,36.79,22.78,23.1,15.1,56,22.78,112,0.4,205
1720612200000,7,4,3,36.82,22.74,23.2,15,56,22.74,112,0.4,205
1720612800000,7,4,3,36.73,22.64,23.1,15,56,22.64,112,0.4,205
1720613400000,7,4,3,36.59,22.49,23.2,14.8,56,22.49,112,0.4,205
1720614000000,7,4,3,36.57,22.32,23.2,14.7,55,22.32,112,0.4,204
1720614600000,7,4,3,36.56,22.2,23.1,14.7,55,22.2,112,0.4,204
1720615200000,7,4,3,36.48,22.12,23.1,14.6,55,22.12,112,0.4,204
1720615800000,7,4,3,36.46,22.07,23.1,14.5,55,22.07,112,0.4,204
1720616400000,7,4,3,36.38,22.03,23.2,14.4,55,22.03,111,0.3,203
1720617000000,7,4,3,36.27,21.95,23.1,14.3,55,21.95,111,0.3,203
1720617600000,7,4,3,36.33,21.81,23.1,14.3,55,21.81,111,0.3,203
1720618200000,7,4,3,36.26,21.82,23.1,14.2,55,21.82,111,0.3,203
1720618800000,7,4,3,36.26,21.77,23.2,14.1,54,21.77,111,0.3,202
1720619400000,7,4,3,36.24,21.68,23.1,14,54,21.68,111,0.3,202
1720620000000,7,4,3,36.21,21.61,23.1,14,54,21.61,111,0.3,202
1720620600000,7,4,3,36.24,21.54,23.1,13.9,54,21.54,111,0.3,202
1720621200000,7,4,3,36.2,21.49,23.3,13.8,54,21.49,111,0.3,202
1720621800000,7,4,3,36.19,21.46,23.1,13.8,54,21.46,111,0.3,202
1720622400000,7,4,3,36.19,21.47,23.1,13.7,54,21.47,110,0.3,201
1720623000000,7,4,3,36.2,21.43,23.1,13.7,54,21.43,110,0.3,201
1720623600000,7,4,3,36.15,21.45,23.2,13.6,54,21.45,110,0.3,201
1720624200000,7,4,3,36.13,21.44,23.1,13.6,54,21.44,110,0.3,201
1720624800000,7,4,3,36.15,21.38,23.1,13.6,54,21.38,110,0.3,201
1720625400000,7,4,3,36.1,21.34,23.1,13.5,54,21.34,110,0.3,201
1720626000000,7,4,3,36.04,21.29,23.1,13.4,54,21.29,110,0.3,201
1720626600000,7,4,3,36.01,21.22,23.1,13.4,54,21.22,110,0.3,201
1720627200000,7,4,3,36,21.11,23,13.3,53,21.11,110,0.3,200
1720627800000,7,4,3,36,21.05,23.1,13.3,53,21.05,110,0.3,200
1720628400000,7,4,3,35.89,20.93,23.3,13.2,53,20.93,110,0.3,200
1720629000000,7,4,3,35.9,20.86,23.1,13.1,53,20.86,110,0.3,200
1720629600000,7,4,3,35.95,20.76,23.1,13.1,53,20.76,110,0.3,200
1720630200000,7,4,3,35.88,20.7,23.1,13,53,20.7,109,0.3,199
1720630800000,7,4,3,35.87,20.68,23.2,13,53,20.68,109,0.3,199
1720631400000,7,4,3,35.94,20.66,23.1,12.9,53,20.66,109,0.3,199
1720632000000,7,4,3,35.89,20.71,23.3,12.9,53,20.71,109,0.3,199
1720632600000,7,4,3,35.95,20.69,23.1,12.9,53,20.69,109,0.3,199
1720633200000,7,4,3,36.04,20.71,23.1,12.8,53,20.71,109,0.3,199
1720633800000,7,4,3,36.06,20.7,23.1,12.8,53,20.7,109,0.3,199
1720634400000,7,4,3,36.1,20.67,23.3,12.8,53,20.67,109,0.3,199
1720635000000,7,4,3,35.97,20.62,23.1,12.7,53,20.62,109,0.3,199
1720635600000,7,4,3,35.93,20.47,23.1,12.7,52,20.47,108,0.2,198
1720636200000,7,4,3,35.86,20.38,23.1,12.6,52,20.38,108,0.2,198
1720636800000,7,4,3,35.81,20.29,23.1,12.6,52,20.29,108,0.2,198
1720637400000,7,4,3,35.77,20.18,23.1,12.5,52,20.18,108,0.2,198
1720638000000,7,4,3,35.79,20.11,23.3,12.5,52,20.11,108,0.2,198
1720638600000,7,4,3,35.7,20.06,23.2,12.4,52,20.06,108,0.2,198
1720639200000,7,4,3,35.69,20.03,23.1,12.3,52,20.03,108,0.2,197
1720639800000,7,4,3,35.56,19.99,23,12.3,52,19.99,108,0.2,197
1720640400000,7,4,3,35.43,19.84,23.1,12.3,52,19.84,108,0.2,197
1720641000000,7,4,3,35.46,20.05,23.1,12.3,52,20.05,108,0.2,197
1720641600000,7,4,3,35.34,20.29,23.1,12.3,52,20.29,108,0.2,197
1720642200000,7,4,3,35.26,20.55,23.1,12.4,52,20.55,108,0.2,197
1720642800000,7,4,3,35.25,20.75,23.3,12.4,52,20.75,108,0.2,197
1720643400000,7,4,3,35.17,20.96,23.1,12.5,52,20.96,108,0.2,197
1720644000000,7,4,3,35.22,21.16,23.1,12.6,52,21.16,108,0.2,197
1720644600000,7,4,3,35.22,21.43,23.1,12.7,52,21.43,108,0.2,198
1720645200000,7,4,3,35.13,21.76,23.1,12.8,52,21.76,108,0.2,198
1720645800000,7,4,3,35.15,22.06,23,12.9,52,22.06,108,0.2,198
1720646400000,7,4,3,35.22,22.33,23.3,13,53,22.33,109,0.3,199
1720647000000,7,4,3,35.32,22.46,23,13.1,53,22.46,109,0.3,199
1720647600000,7,4,3,35.3,22.75,23.2,13.3,53,22.75,109,0.3,199
1720648200000,7,4,3,35.61,23.08,23.1,13.4,53,23.08,109,0.3,199
1720648800000,7,4,3,35.66,23.42,23.1,13.6,53,23.42,110,0.3,200
1720649400000,7,4,3,35.88,23.71,24.3,13.8,58,23.71,115,0.5,210
1720650000000,7,4,3,36.08,24.06,23.5,14.3,55,24.06,112,0.4,204
1720650600000,7,4,3,36.34,24.29,23.4,14.7,55,24.29,112,0.4,204
1720651200000,7,4,3,36.64,24.72,23.4,15,56,24.72,112,0.4,205
1720651800000,7,4,3,36.73,25.17,23.3,15.3,56,25.17,112,0.4,205
1720652400000,7,4,3,36.86,25.61,23.3,15.6,56,25.61,113,0.4,206
1720653000000,7,4,3,37.1,26.09,23.3,15.8,57,26.09,113,0.4,207
1720653600000,7,4,3,37.09,26.59,23.3,16.1,57,26.59,113,0.4,207
1720654200000,7,4,3,37.14,27.14,23.3,16.4,57,27.14,114,0.4,208
1720654800000,7,4,3,37.26,27.48,23.3,16.7,58,27.48,114,0.5,209
1720655400000,7,4,3,37.12,27.91,23.3,16.9,58,27.91,115,0.5,210
1720656000000,7,4,3,37.04,28.26,23.3,17.2,58,28.26,115,0.5,210
1720656600000,7,4,3,37.01,28.5,23.2,17.5,59,28.5,116,0.5,211
1720657200000,7,4,3,37.08,28.7,23.3,17.7,59,28.7,116,0.5,212
1720657800000,7,4,3,36.97,28.91,23.3,17.9,59,28.91,116,0.5,212
1720658400000,7,4,3,36.98,29.03,23.5,18.2,59,29.03,117,0.6,213
1720659000000,7,4,3,36.93,29.04,23.1,18.3,59,29.04,117,0.6,213
1720659600000,7,4,3,36.76,28.8,23.2,18.4,60,28.8,117,0.6,214
1720660200000,7,4,3,36.62,28.43,23.3,18.4,60,28.43,117,0.6,214
1720660800000,7,4,3,36.63,28.16,23.2,18.4,60,28.16,117,0.6,214
1720661400000,7,4,3,36.68,28.05,23.3,18.4,60,28.05,117,0.6,214
1720662000000,7,4,3,36.71,28.13,23.3,18.4,60,28.13,117,0.6,214
1720662600000,7,4,3,36.49,28.22,23.3,18.5,60,28.22,117,0.6,214
1720663200000,7,4,3,36.25,28.18,23.3,18.6,60,28.18,117,0.6,214
1720663800000,7,4,3,36.34,28.25,23.2,18.6,60,28.25,117,0.6,214
1720664400000,7,4,3,36.37,28.6,23.1,18.7,60,28.6,118,0.6,215
1720665000000,7,4,3,36.08,28.89,23.3,18.7,60,28.89,118,0.6,215
1720665600000,7,4,3,35.95,29.01,23.5,18.8,60,29.01,118,0.6,215
1720666200000,7,4,3,35.85,28.7,23.3,18.9,60,28.7,118,0.6,215
1720666800000,7,4,3,36.11,28.55,23.1,18.9,60,28.55,118,0.6,215
1720667400000,7,4,3,36.17,28.6,23.2,19,60,28.6,118,0.6,215
1720668000000,7,4,3,35.93,28.45,23.3,19,60,28.45,118,0.6,215
1720668600000,7,4,3,35.88,28.34,23.2,19,60,28.34,118,0.6,215
1720669200000,7,4,3,35.75,28.26,23.2,19,60,28.26,118,0.6,215
1720669800000,7,4,3,35.72,28.24,23.2,19,60,28.24,118,0.6,215
1720670400000,7,4,3,35.65,28.15,23.2,19,60,28.15,118,0.6,215
1720671000000,7,4,3,35.63,28.07,23.4,19,60,28.07,118,0.6,215
1720671600000,7,4,3,35.45,28.06,23.1,19,60,28.06,118,0.6,215
1720672200000,7,4,3,35.44,28.03,23.1,19,60,28.03,118,0.6,215
1720672800000,7,4,3,35.23,27.9,23.2,19,60,27.9,118,0.6,215
1720673400000,7,4,3,35.12,27.77,23.2,18.9,60,27.77,117,0.6,214
1720674000000,7,4,3,34.88,27.6,23.2,18.9,60,27.6,117,0.6,214
1720674600000,7,4,3,34.78,27.43,23.2,18.8,60,27.43,117,0.6,214
1720675200000,7,4,3,34.61,27.21,23.3,18.7,60,27.21,117,0.6,214
1720675800000,7,4,3,34.49,26.99,23.1,18.6,59,26.99,117,0.6,213
1720676400000,7,4,3,34.38,26.6,23.2,18.4,59,26.6,117,0.6,213
1720677000000,7,4,3,34.29,26.14,23.2,18.3,59,26.14,117,0.6,213
1720677600000,7,4,3,34.23,25.73,23.1,18.1,59,25.73,116,0.5,212
1720678200000,7,4,3,34.22,25.36,23.1,17.9,59,25.36,116,0.5,212
1720678800000,7,4,3,34.22,25.08,23.2,17.6,59,25.08,116,0.5,211
1720679400000,7,4,3,34.12,24.79,23.3,17.5,59,24.79,116,0.5,211
1720680000000,7,4,3,34.03,24.57,23.1,17.3,58,24.57,115,0.5,210
1720680600000,7,4,3,34.1,24.34,23.1,17.1,58,24.34,114,0.5,209
1720681200000,7,4,3,34.07,24.16,23.2,16.9,58,24.16,114,0.5,209
1720681800000,7,4,3,34.04,23.98,23.4,16.8,57,23.98,114,0.4,208
1720682400000,7,4,3,34.1,23.85,23.2,16.6,57,23.85,114,0.4,208
1720683000000,7,4,3,34.09,23.78,23.2,16.5,57,23.78,114,0.4,208
1720683600000,7,4,3,34.08,23.69,23.2,16.3,57,23.69,113,0.4,207
1720684200000,7,4,3,34.04,23.61,23.2,16.2,57,23.61,113,0.4,207
1720684800000,7,4,3,34.06,23.53,23.2,16.1,57,23.53,113,0.4,207
1720685400000,7,4,3,34.07,23.48,23.2,15.9,56,23.48,113,0.4,206
1720686000000,7,4,3,34.19,23.36,23.1,15.9,56,23.36,113,0.4,206
1720686600000,7,4,3,34.19,23.24,23.3,15.7,56,23.24,113,0.4,206
1720687200000,7,4,3,34.17,23.07,23.2,15.6,56,23.07,113,0.4,206
1720687800000,7,4,3,34.13,22.93,23.2,15.6,56,22.93,112,0.4,205
1720688400000,7,4,3,34.13,22.83,23.2,15.4,56,22.83,112,0.4,205
1720689000000,7,4,3,34.12,22.75,23.2,15.3,56,22.75,112,0.4,205
1720689600000,7,4,3,34.08,22.68,23.2,15.2,55,22.68,112,0.4,204
1720690200000,7,4,3,34.13,22.61,23.3,15.2,55,22.61,112,0.4,204
1720690800000,7,4,3,34.11,22.52,23.2,15.1,55,22.52,112,0.4,204
1720691400000,7,4,3,34.14,22.48,23.2,15,55,22.48,112,0.4,204
1720692000000,7,4,3,34.13,22.42,23.3,14.8,55,22.42,111,0.3,203
1720692600000,7,4,3,34.11,22.39,23.2,14.8,55,22.39,111,0.3,203
1720693200000,7,4,3,34.12,22.29,23.2,14.7,55,22.29,111,0.3,203
1720693800000,7,4,3,34.14,22.32,23.3,14.6,55,22.32,111,0.3,203
1720694400000,7,4,3,34.14,22.31,23.2,14.5,54,22.31,111,0.3,202
1720695000000,7,4,3,34.04,22.25,23.4,14.5,54,22.25,111,0.3,202
1720695600000,7,4,3,34.01,22.2,23.2,14.4,54,22.2,111,0.3,202
1720696200000,7,4,3,34.08,22.17,23.2,14.3,54,22.17,111,0.3,202
1720696800000,7,4,3,34.06,22.12,23.2,14.2,54,22.12,111,0.3,202
1720697400000,7,4,3,34.08,22.11,23.1,14.2,54,22.11,110,0.3,201
1720698000000,7,4,3,34.21,22.05,23.1,14.1,54,22.05,110,0.3,201
1720698600000,7,4,3,34.12,22.08,23.2,14.1,54,22.08,110,0.3,201
1720699200000,7,4,3,34.07,22.02,23.2,14,54,22.02,110,0.3,201
1720699800000,7,4,3,34.01,21.93,23.3,14,54,21.93,110,0.3,201
1720700400000,7,4,3,33.87,21.81,23.2,13.9,53,21.81,110,0.3,200
1720701000000,7,4,3,33.88,21.65,23.3,13.8,53,21.65,110,0.3,200
1720701600000,7,4,3,33.87,21.59,23.1,13.7,53,21.59,110,0.3,200
1720702200000,7,4,3,33.9,21.53,23.2,13.7,53,21.53,110,0.3,200
1720702800000,7,4,3,33.87,21.47,23.2,13.6,53,21.47,110,0.3,200
1720703400000,7,4,3,33.85,21.41,23.2,13.6,53,21.41,109,0.3,199
1720704000000,7,4,3,33.86,21.37,23.2,13.5,53,21.37,109,0.3,199
1720704600000,7,4,3,33.86,21.28,23.1,13.4,53,21.28,109,0.3,199
1720705200000,7,4,3,33.81,21.22,23.2,13.3,53,21.22,109,0.3,199
1720705800000,7,4,3,33.64,21.11,23.4,13.3,53,21.11,109,0.3,199
1720706400000,7,4,3,33.6,20.95,23.2,13.2,53,20.95,109,0.3,199
1720707000000,7,4,3,33.64,20.86,23.2,13.1,52,20.86,108,0.2,198
1720707600000,7,4,3,33.67,20.84,23.2,13.1,52,20.84,108,0.2,198
1720708200000,7,4,3,33.66,20.79,23.3,13,52,20.79,108,0.2,198
1720708800000,7,4,3,33.6,20.74,23.2,13,52,20.74,108,0.2,198
1720709400000,7,4,3,33.6,20.67,23.2,12.9,52,20.67,108,0.2,198
1720710000000,7,4,3,33.63,20.6,23.3,12.9,52,20.6,108,0.2,197
1720710600000,7,4,3,33.56,20.55,23.3,12.8,52,20.55,108,0.2,197
1720711200000,7,4,3,33.51,20.5,23.3,12.7,52,20.5,108,0.2,197
1720711800000,7,4,3,33.45,20.41,23.2,12.7,52,20.41,108,0.2,197
1720712400000,7,4,3,33.5,20.34,23.2,12.6,52,20.34,108,0.2,197
1720713000000,7,4,3,33.48,20.29,23.1,12.6,52,20.29,108,0.2,197
1720713600000,7,4,3,33.54,20.25,23.2,12.5,51,20.25,107,0.2,196
1720714200000,7,4,3,33.52,20.22,23.2,12.5,51,20.22,107,0.2,196
1720714800000,7,4,3,33.52,20.2,23.4,12.4,51,20.2,107,0.2,196
1720715400000,7,4,3,33.57,20.15,23.2,12.4,51,20.15,107,0.2,196
1720716000000,7,4,3,33.62,20.14,23.2,12.4,51,20.14,107,0.2,196
1720716600000,7,4,3,33.62,20.16,23.2,12.4,51,20.16,107,0.2,196
1720717200000,7,4,3,33.65,20.17,23.2,12.4,51,20.17,107,0.2,196
